id,room,noted_date,temp,location
__export__.temp_log_192592_040d839f,Room Admin,07-12-2018 13:01,29,in
__export__.temp_log_192595_5babfe3a,Room Admin,07-12-2018 13:01,29,in
__export__.temp_log_192586_75f55438,Room Admin,07-12-2018 12:59,29,in
__export__.temp_log_192585_1b2858d3,Room Admin,07-12-2018 12:59,30,in
__export__.temp_log_192584_1123f17a,Room Admin,07-12-2018 12:59,29,in
__export__.temp_log_192581_df7c19b7,Room Admin,07-12-2018 12:59,30,in
__export__.temp_log_192560_b4d76a4b,Room Admin,07-12-2018 12:56,29,in
__export__.temp_log_192558_5cff2c2d,Room Admin,07-12-2018 12:56,30,in
__export__.temp_log_192563_52d1cf4b,Room Admin,07-12-2018 12:56,29,in
__export__.temp_log_192561_2f3e2d11,Room Admin,07-12-2018 12:56,30,in
__export__.temp_log_192555_8345ceff,Room Admin,07-12-2018 12:54,29,in
__export__.temp_log_192553_949f5730,Room Admin,07-12-2018 12:54,30,in
__export__.temp_log_192552_96ef8c7b,Room Admin,07-12-2018 12:54,30,in
__export__.temp_log_192557_06bd9dda,Room Admin,07-12-2018 12:54,29,in
__export__.temp_log_192544_27fc8a09,Room Admin,07-12-2018 12:52,29,in
__export__.temp_log_192545_2f682b4e,Room Admin,07-12-2018 12:52,29,in
__export__.temp_log_192531_17565a40,Room Admin,07-12-2018 12:50,29,in
__export__.temp_log_192536_d6d34f83,Room Admin,07-12-2018 12:50,29,in
__export__.temp_log_192533_ada20680,Room Admin,07-12-2018 12:50,30,in
__export__.temp_log_192526_dbde72be,Room Admin,07-12-2018 12:50,30,in
__export__.temp_log_192511_9542f930,Room Admin,07-12-2018 12:45,29,in
__export__.temp_log_192509_d47f5a24,Room Admin,07-12-2018 12:45,29,in
__export__.temp_log_192505_95d5204e,Room Admin,07-12-2018 12:43,29,in
__export__.temp_log_192504_954ac3bb,Room Admin,07-12-2018 12:43,29,in
__export__.temp_log_192482_4b35c2a8,Room Admin,07-12-2018 12:37,29,in
__export__.temp_log_192483_d543ee3d,Room Admin,07-12-2018 12:37,29,in
__export__.temp_log_192477_7e392aa0,Room Admin,07-12-2018 12:35,29,in
__export__.temp_log_192476_32559082,Room Admin,07-12-2018 12:35,29,in
__export__.temp_log_192470_3b039572,Room Admin,07-12-2018 12:33,29,in
__export__.temp_log_192471_91d1e3f2,Room Admin,07-12-2018 12:33,29,in
__export__.temp_log_192463_f62d7612,Room Admin,07-12-2018 12:31,29,in
__export__.temp_log_192462_0301a780,Room Admin,07-12-2018 12:31,29,in
__export__.temp_log_192458_57f06cb9,Room Admin,07-12-2018 12:27,29,in
__export__.temp_log_192459_7604ba35,Room Admin,07-12-2018 12:27,29,in
__export__.temp_log_192455_5dfcf9b3,Room Admin,07-12-2018 12:25,29,in
__export__.temp_log_192454_b9eaaac1,Room Admin,07-12-2018 12:25,29,in
__export__.temp_log_192446_4acbc638,Room Admin,07-12-2018 12:23,29,in
__export__.temp_log_192447_ae02db5e,Room Admin,07-12-2018 12:23,29,in
__export__.temp_log_192429_97adb4a1,Room Admin,07-12-2018 12:15,29,in
__export__.temp_log_192428_db569a39,Room Admin,07-12-2018 12:15,29,in
__export__.temp_log_192425_39327d1a,Room Admin,07-12-2018 12:13,29,in
__export__.temp_log_192424_33770972,Room Admin,07-12-2018 12:13,29,in
__export__.temp_log_192421_d0e20556,Room Admin,07-12-2018 12:11,29,in
__export__.temp_log_192420_4eb01439,Room Admin,07-12-2018 12:11,29,in
__export__.temp_log_192419_4fd0182f,Room Admin,07-12-2018 12:11,30,in
__export__.temp_log_192418_fbe62a4a,Room Admin,07-12-2018 12:11,30,in
__export__.temp_log_192413_18b83f09,Room Admin,07-12-2018 12:09,29,in
__export__.temp_log_192412_0112ff91,Room Admin,07-12-2018 12:09,29,in
